Fecha;Ejercicio;Mes;Grupo;Tipo;CuentaContable;DescripcionCuenta;ClienteID;ProductoID;Importe
06/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;32;5;2126
06/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;42;7;11762
06/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;50;5;23683
06/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;7;3;14178
06/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;47;7;20065
06/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;17;11;24102
06/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;24;6;3971
07/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;40;9;24197
07/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;46;3;23518
07/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;43;2;10827
07/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;46;6;-2450
07/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;26;8;-4660
07/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;27;3;13780
07/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;34;8;17708
08/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;28;8;21823
08/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;27;3;-4778
08/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;10;11;17477
08/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;39;8;20420
08/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;31;9;9896
08/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;46;7;-3022
08/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;45;3;18954
08/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;8;10;15867
08/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;43;2;23529
08/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;29;7;5790
08/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;32;8;14664
08/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;46;7;-226
09/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;49;7;16300
09/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;24;2;4112
09/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;18;12;7247
09/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;33;3;12525
09/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;35;3;13750
09/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;3;2;-1449
10/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;45;1;13968
10/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;18;10;-1024
10/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;45;4;21101
10/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;13;1;-4471
10/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;9;8;4666
10/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;45;9;-835
11/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;17;4;-3462
11/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;2;8;8370
11/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;48;2;19791
11/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;16;1;9590
11/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;42;2;20839
11/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;17;4;3983
11/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;36;7;4785
12/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;15;1;-3205
12/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;36;11;-3035
12/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;28;9;5380
12/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;45;5;23282
12/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;49;6;1818
12/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;36;6;9459
13/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;25;9;18287
13/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;12;12;10072
13/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;6;3;7640
13/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;38;5;3070
13/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;14;6;-2229
13/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;24;6;3597
13/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;41;3;9979
13/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;25;7;7655
13/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;13;10;21248
14/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;20;4;10774
14/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;47;7;11783
14/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;18;12;24149
14/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;38;12;7488
14/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;23;6;24390
15/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;13;3;12867
15/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;47;7;2071
15/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;30;11;-3721
15/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;18;4;-3253
15/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;12;4;18398
15/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;13;8;20653
15/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;39;4;16944
15/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;45;5;-1861
15/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;30;9;21606
15/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;32;1;-4534
15/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;7;7;3145
15/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;31;9;22548
15/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;32;3;10098
16/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;26;9;24566
16/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;50;9;9995
16/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;3;9;13805
16/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;38;9;23809
16/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;35;1;4349
16/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;20;2;5863
16/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;35;8;18278
16/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;9;7;-3462
16/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;2;7;16495
16/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;32;7;12827
16/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;35;11;21063
17/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;16;8;6332
17/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;29;10;9801
17/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;32;7;18897
17/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;30;4;19172
17/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;33;10;-1581
17/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;15;3;12843
17/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;9;7;16511
17/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;17;4;-2758
17/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;28;9;19930
17/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;43;4;12498
17/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;42;11;4413
17/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;47;7;7896
18/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;15;9;3497
18/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;36;11;9280
18/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;31;8;11859
18/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;47;11;23680
18/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;25;9;10625
18/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;10;11;1229
18/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;42;2;8849
18/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;17;1;14306
18/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;4;6;11122
18/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;9;12;9246
18/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;50;4;13701
18/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;26;3;7441
18/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;21;2;12943
18/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;2;7;3227
19/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;20;4;22915
19/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;45;10;-1003
19/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;6;7;15632
19/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;16;12;12688
19/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;21;11;1978
19/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;27;9;18796
19/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;42;4;10312
19/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;21;1;1882
19/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;34;12;22283
19/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;14;10;5641
20/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;7;6;-806
20/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;40;11;16248
20/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;40;1;20148
20/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;27;3;1187
20/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;9;9;9694
20/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;30;7;-2292
20/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;7;3;5641
20/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;34;8;1350
20/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;31;12;8600
20/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;5;6;23179
20/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;3;9;16885
20/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;16;4;14566
20/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;31;4;14188
20/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;6;10;17095
21/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;14;9;4767
21/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;9;3;18501
21/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;7;11;16792
21/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;34;9;-4029
21/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;32;8;2957
21/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;14;5;2217
21/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;19;1;-1527
21/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;29;9;4487
21/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;19;8;15413
21/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;36;2;15565
21/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;2;5;6454
21/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;5;8;7073
21/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;37;7;2958
22/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;42;3;24921
22/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;28;5;20588
22/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;34;4;-2871
22/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;41;10;-315
22/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;33;11;5177
22/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;41;7;-4481
22/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;43;7;-2879
22/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;26;2;2481
22/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;46;2;9453
23/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;5;2;5964
23/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;20;7;2025
23/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;16;6;9819
23/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;50;6;14452
23/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;1;3;-2329
23/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;1;6;13543
23/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;40;6;12781
23/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;35;9;23437
24/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;17;1;17302
24/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;17;5;5730
24/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;47;1;4986
24/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;13;1;21830
24/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;45;6;21991
24/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;42;2;-1059
24/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;18;8;3624
24/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;21;9;9857
24/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;28;7;11098
24/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;40;10;18005
25/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;9;3;18972
25/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;2;4;4348
25/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;24;11;7386
25/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;8;1;6718
25/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;36;4;5946
25/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;31;12;6906
25/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;22;8;7477
26/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;24;2;11335
26/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;30;4;21333
26/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;27;11;23021
26/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;12;5;-2660
26/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;11;10;18784
26/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;12;2;7240
26/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;27;3;24193
27/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;26;11;18028
27/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;21;12;5281
27/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;24;12;16705
27/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;47;3;20619
27/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;26;10;3887
28/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;26;11;-1970
28/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;1;7;4049
28/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;22;2;-2409
28/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;8;5;18395
28/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;20;10;14132
28/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;26;8;-4521
29/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;4;5;-1212
29/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;35;5;23212
29/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;44;8;20949
29/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;50;1;-4418
29/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;39;8;23480
29/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;29;11;5731
29/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;33;6;5439
29/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;39;3;-1004
29/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;25;9;6045
29/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;49;5;8626
29/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;44;1;14498
29/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;39;4;13255
29/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;40;12;23249
29/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;23;11;-1504
30/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;4;5;14186
30/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;22;12;1054
30/01/2023;2023;1;7;Ingreso;701000;Ventas de productos terminados;32;8;11980
30/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;26;2;13116
30/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;10;9;4817
30/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;43;4;20256
30/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;15;3;15089
31/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;8;12;7354
31/01/2023;2023;1;7;Ingreso;702000;Ventas de subproductos;48;2;15875
31/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;43;5;-2481
31/01/2023;2023;1;7;Ingreso;700000;Ventas de mercaderías;4;11;24207
31/01/2023;2023;1;7;Ingreso;706000;Ingresos accesorios;19;9;20459
31/01/2023;2023;1;7;Ingreso;704000;Descuentos sobre ventas;7;2;-337
31/01/2023;2023;1;7;Ingreso;705000;Prestaciones de servicios;21;12;20700
01/02/2023;2023;2;7;Ingreso;704000;Descuentos sobre ventas;2;11;-4967
01/02/2023;2023;2;7;Ingreso;702000;Ventas de subproductos;22;3;7965
01/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;49;2;3856
01/02/2023;2023;2;7;Ingreso;704000;Descuentos sobre ventas;11;8;-798
01/02/2023;2023;2;7;Ingreso;702000;Ventas de subproductos;37;2;14852
01/02/2023;2023;2;7;Ingreso;706000;Ingresos accesorios;37;2;21558
01/02/2023;2023;2;7;Ingreso;706000;Ingresos accesorios;10;6;15247
01/02/2023;2023;2;7;Ingreso;704000;Descuentos sobre ventas;15;1;-801
02/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;17;3;14236
02/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;10;1;7580
02/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;41;10;9550
02/02/2023;2023;2;7;Ingreso;706000;Ingresos accesorios;5;11;23557
02/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;38;11;9625
02/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;32;5;12329
02/02/2023;2023;2;7;Ingreso;701000;Ventas de productos terminados;12;12;19699
02/02/2023;2023;2;7;Ingreso;701000;Ventas de productos terminados;37;10;11466
02/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;47;9;6184
02/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;22;11;13705
02/02/2023;2023;2;7;Ingreso;701000;Ventas de productos terminados;28;5;18975
02/02/2023;2023;2;7;Ingreso;702000;Ventas de subproductos;33;2;5338
02/02/2023;2023;2;7;Ingreso;702000;Ventas de subproductos;25;10;22825
03/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;16;1;10753
03/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;36;10;5990
03/02/2023;2023;2;7;Ingreso;704000;Descuentos sobre ventas;38;10;-4132
03/02/2023;2023;2;7;Ingreso;704000;Descuentos sobre ventas;31;7;-318
03/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;22;11;18364
03/02/2023;2023;2;7;Ingreso;704000;Descuentos sobre ventas;10;5;-448
03/02/2023;2023;2;7;Ingreso;702000;Ventas de subproductos;12;1;12291
03/02/2023;2023;2;7;Ingreso;702000;Ventas de subproductos;27;8;18689
03/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;30;3;5111
03/02/2023;2023;2;7;Ingreso;702000;Ventas de subproductos;49;11;2544
03/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;38;6;19862
03/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;33;11;1418
03/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;41;6;19554
04/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;3;4;12529
04/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;17;3;11744
04/02/2023;2023;2;7;Ingreso;704000;Descuentos sobre ventas;35;3;-4065
04/02/2023;2023;2;7;Ingreso;706000;Ingresos accesorios;4;2;16968
04/02/2023;2023;2;7;Ingreso;702000;Ventas de subproductos;1;9;24883
04/02/2023;2023;2;7;Ingreso;706000;Ingresos accesorios;9;10;15333
05/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;29;8;21193
05/02/2023;2023;2;7;Ingreso;701000;Ventas de productos terminados;2;10;12730
05/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;17;6;18037
05/02/2023;2023;2;7;Ingreso;700000;Ventas de mercaderías;50;2;12773
05/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;38;4;24918
05/02/2023;2023;2;7;Ingreso;701000;Ventas de productos terminados;10;1;24320
05/02/2023;2023;2;7;Ingreso;706000;Ingresos accesorios;13;1;7651
05/02/2023;2023;2;7;Ingreso;704000;Descuentos sobre ventas;20;9;-4439
05/02/2023;2023;2;7;Ingreso;705000;Prestaciones de servicios;39;6;6542
